industry_code,industry_name,sa2_code,sa2_name,0_to_50k_businesses,50k_to_200k_businesses,200k_to_2m_businesses,2m_to_5m_businesses,5m_to_10m_businesses,10m_or_more_businesses,total_businesses
industry_code,Education and Training,119011360,Revesby,7,9,9,0,0,0,25
industry_code,Education and Training,119011361,Yagoona - Birrong,10,10,7,0,0,0,27
industry_code,Education and Training,119011571,Bankstown - North,18,12,14,3,0,0,46
industry_code,Education and Training,119011572,Bankstown - South,16,10,18,3,0,0,46
industry_code,Education and Training,119011655,Greenacre - North,6,9,5,0,3,0,22
industry_code,Education and Training,119011656,Greenacre - South,6,7,5,0,0,3,20
industry_code,Education and Training,119011657,Panania (North) - Milperra,6,4,3,0,0,0,12
industry_code,Education and Training,119011658,Panania (South) - Picnic Point,12,7,5,0,0,0,24
industry_code,Education and Training,119021362,Belmore - Belfield,12,6,0,0,0,0,20
industry_code,Education and Training,119021366,Punchbowl,19,9,5,0,0,0,33
industry_code,Education and Training,119021367,Roselands,8,7,5,0,0,0,20
industry_code,Education and Training,119021573,Lakemba,13,11,10,0,3,3,36
industry_code,Education and Training,119021574,Wiley Park,11,5,3,0,0,0,17
industry_code,Education and Training,119021659,Campsie - North,8,3,5,0,0,0,16
industry_code,Education and Training,119021660,Campsie - South,5,3,5,0,0,0,13
industry_code,Education and Training,119021661,Canterbury - South,6,6,5,0,0,0,17
industry_code,Education and Training,119021662,Earlwood,11,14,3,0,0,0,29
industry_code,Education and Training,119021663,Kingsgrove - North,3,3,0,0,0,0,8
industry_code,Education and Training,119031370,Narwee - Beverly Hills,7,6,3,0,0,0,16
industry_code,Education and Training,119031371,Oatley - Hurstville Grove,5,8,8,0,0,0,21
industry_code,Education and Training,119031372,Peakhurst - Lugarno,10,11,11,0,0,0,33
industry_code,Education and Training,119031373,Riverwood,6,4,4,0,0,0,14
industry_code,Education and Training,119031374,South Hurstville - Blakehurst,15,8,5,0,0,0,30
industry_code,Education and Training,119031664,Hurstville - Central,17,25,13,0,0,0,57
industry_code,Education and Training,119031665,Hurstville - North,4,8,0,0,0,0,13
industry_code,Education and Training,119031666,Mortdale - Oatley,6,5,0,0,0,0,13
industry_code,Education and Training,119031667,Penshurst,3,4,3,0,0,0,9
industry_code,Education and Training,119041377,Kingsgrove (South) - Bardwell Park,8,11,0,0,0,0,21
industry_code,Education and Training,119041378,Kogarah,11,6,3,3,0,0,21
industry_code,Education and Training,119041379,Kogarah Bay - Carlton - Allawah,8,7,3,0,0,0,19
industry_code,Education and Training,119041380,Monterey - Brighton-le-Sands - Kyeemagh,11,13,7,0,0,0,31
industry_code,Education and Training,119041381,Rockdale - Banksia,21,12,10,3,0,0,44
industry_code,Education and Training,119041382,Sans Souci - Ramsgate,5,14,11,0,0,0,30
industry_code,Education and Training,119041668,Arncliffe - Bardwell Valley,10,15,3,0,0,0,30
industry_code,Education and Training,119041669,Bexley - North,3,7,3,0,0,0,12
industry_code,Education and Training,119041670,Bexley - South,8,8,0,0,0,0,18
industry_code,Education and Training,119041671,Wolli Creek,4,3,0,0,0,0,8
industry_code,Health Care and Social Assistance,119011354,Bass Hill - Georges Hall,29,62,50,3,0,3,146
industry_code,Health Care and Social Assistance,119011355,Chullora,8,3,8,3,0,0,21
industry_code,Health Care and Social Assistance,119011356,Condell Park,20,29,21,0,0,0,70
industry_code,Health Care and Social Assistance,119011358,Padstow,19,22,36,4,0,0,81
industry_code,Health Care and Social Assistance,119011360,Revesby,14,30,54,3,0,0,101
industry_code,Health Care and Social Assistance,119011361,Yagoona - Birrong,27,56,37,6,0,0,126
industry_code,Health Care and Social Assistance,119011571,Bankstown - North,55,68,94,6,0,0,223
industry_code,Health Care and Social Assistance,119011572,Bankstown - South,34,55,77,5,0,0,174
industry_code,Health Care and Social Assistance,119011655,Greenacre - North,15,29,35,0,0,3,81
industry_code,Health Care and Social Assistance,119011656,Greenacre - South,17,41,47,4,0,0,109
industry_code,Health Care and Social Assistance,119011657,Panania (North) - Milperra,8,22,12,0,0,0,42
industry_code,Health Care and Social Assistance,119011658,Panania (South) - Picnic Point,17,30,50,3,0,0,99
industry_code,Health Care and Social Assistance,119021362,Belmore - Belfield,18,31,46,0,3,0,100
industry_code,Health Care and Social Assistance,119021366,Punchbowl,26,43,54,0,0,0,124
industry_code,Health Care and Social Assistance,119021367,Roselands,9,17,25,3,3,0,54
industry_code,Health Care and Social Assistance,119021573,Lakemba,18,24,33,3,0,3,79
industry_code,Health Care and Social Assistance,119021574,Wiley Park,12,18,11,3,0,0,42
industry_code,Health Care and Social Assistance,119021659,Campsie - North,21,19,27,4,0,0,71
industry_code,Health Care and Social Assistance,119021660,Campsie - South,12,17,65,3,0,0,96
industry_code,Health Care and Social Assistance,119021661,Canterbury - South,15,11,18,3,0,0,46
industry_code,Health Care and Social Assistance,119021662,Earlwood,16,37,57,6,0,0,116
industry_code,Health Care and Social Assistance,119021663,Kingsgrove - North,4,7,8,0,3,0,20
industry_code,Health Care and Social Assistance,119031370,Narwee - Beverly Hills,17,22,30,3,3,0,75
industry_code,Health Care and Social Assistance,119031371,Oatley - Hurstville Grove,15,30,62,0,0,0,109
industry_code,Health Care and Social Assistance,119031372,Peakhurst - Lugarno,24,32,43,3,0,0,103
industry_code,Health Care and Social Assistance,119031373,Riverwood,4,14,30,0,0,0,48
industry_code,Health Care and Social Assistance,119031374,South Hurstville - Blakehurst,38,79,107,7,0,0,233
industry_code,Health Care and Social Assistance,119031664,Hurstville - Central,33,46,93,13,0,3,189
industry_code,Health Care and Social Assistance,119031665,Hurstville - North,10,20,41,4,0,0,75
industry_code,Health Care and Social Assistance,119031666,Mortdale - Oatley,14,22,46,3,0,3,86
industry_code,Health Care and Social Assistance,119031667,Penshurst,12,21,23,3,0,0,57
industry_code,Health Care and Social Assistance,119041377,Kingsgrove (South) - Bardwell Park,12,37,45,3,0,0,97
industry_code,Health Care and Social Assistance,119041378,Kogarah,33,67,166,24,3,0,294
industry_code,Health Care and Social Assistance,119041379,Kogarah Bay - Carlton - Allawah,16,26,48,4,0,0,94
industry_code,Health Care and Social Assistance,119041380,Monterey - Brighton-le-Sands - Kyeemagh,13,29,59,3,0,0,103
industry_code,Health Care and Social Assistance,119041381,Rockdale - Banksia,23,28,38,3,0,0,92
industry_code,Health Care and Social Assistance,119041382,Sans Souci - Ramsgate,17,41,66,3,0,0,127
industry_code,Health Care and Social Assistance,119041668,Arncliffe - Bardwell Valley,12,22,27,0,0,0,62
industry_code,Health Care and Social Assistance,119041669,Bexley - North,7,15,24,0,3,3,48
industry_code,Health Care and Social Assistance,119041670,Bexley - South,9,20,23,0,0,3,57
industry_code,Health Care and Social Assistance,119041671,Wolli Creek,3,19,20,0,0,0,41
industry_code,Arts and Recreation Services,119011354,Bass Hill - Georges Hall,8,8,4,0,0,0,20
industry_code,Arts and Recreation Services,119011355,Chullora,0,0,3,3,0,0,4
industry_code,Arts and Recreation Services,119011356,Condell Park,3,6,8,3,0,0,18
industry_code,Arts and Recreation Services,119011358,Padstow,8,7,0,0,0,0,17
industry_code,Arts and Recreation Services,119011360,Revesby,7,3,4,0,0,0,14
industry_code,Arts and Recreation Services,119011361,Yagoona - Birrong,5,4,3,0,0,0,10
industry_code,Arts and Recreation Services,119011571,Bankstown - North,3,5,0,0,0,0,9
industry_code,Arts and Recreation Services,119011572,Bankstown - South,3,0,9,0,0,0,12
industry_code,Arts and Recreation Services,119011655,Greenacre - North,4,3,0,0,0,0,9
industry_code,Arts and Recreation Services,119011656,Greenacre - South,0,3,3,0,0,0,6
industry_code,Arts and Recreation Services,119011657,Panania (North) - Milperra,8,3,3,0,0,0,12
industry_code,Arts and Recreation Services,119011658,Panania (South) - Picnic Point,6,7,5,0,0,0,18
industry_code,Arts and Recreation Services,119021362,Belmore - Belfield,8,8,7,0,0,0,23
industry_code,Arts and Recreation Services,119021366,Punchbowl,6,3,5,0,0,0,14
industry_code,Arts and Recreation Services,119021367,Roselands,9,6,3,0,0,0,19
industry_code,Arts and Recreation Services,119021573,Lakemba,3,3,3,0,0,0,8
industry_code,Arts and Recreation Services,119021574,Wiley Park,0,4,0,0,0,0,5
industry_code,Arts and Recreation Services,119021659,Campsie - North,3,3,0,0,0,0,4
industry_code,Arts and Recreation Services,119021660,Campsie - South,3,0,3,0,0,0,3
industry_code,Arts and Recreation Services,119021661,Canterbury - South,4,4,0,0,0,0,10
industry_code,Arts and Recreation Services,119021662,Earlwood,20,24,8,0,0,0,52
industry_code,Arts and Recreation Services,119021663,Kingsgrove - North,3,3,3,0,0,0,8
industry_code,Arts and Recreation Services,119031370,Narwee - Beverly Hills,6,3,4,0,0,0,12
industry_code,Arts and Recreation Services,119031371,Oatley - Hurstville Grove,3,3,3,0,0,0,9
industry_code,Arts and Recreation Services,119031372,Peakhurst - Lugarno,9,11,9,0,0,0,29
industry_code,Arts and Recreation Services,119031373,Riverwood,3,0,0,0,0,0,5
industry_code,Arts and Recreation Services,119031374,South Hurstville - Blakehurst,14,12,11,0,0,0,37
industry_code,Arts and Recreation Services,119031664,Hurstville - Central,3,3,3,0,0,0,6
industry_code,Arts and Recreation Services,119031665,Hurstville - North,0,6,3,0,0,0,11
industry_code,Arts and Recreation Services,119031666,Mortdale - Oatley,5,8,3,3,0,0,16
industry_code,Arts and Recreation Services,119031667,Penshurst,0,0,3,0,0,0,5
industry_code,Arts and Recreation Services,119041377,Kingsgrove (South) - Bardwell Park,7,6,5,0,0,0,18
industry_code,Arts and Recreation Services,119041378,Kogarah,8,4,5,0,0,0,17
industry_code,Arts and Recreation Services,119041379,Kogarah Bay - Carlton - Allawah,7,7,4,0,0,0,19
industry_code,Arts and Recreation Services,119041380,Monterey - Brighton-le-Sands - Kyeemagh,12,11,3,0,0,0,28
industry_code,Arts and Recreation Services,119041381,Rockdale - Banksia,11,7,5,0,0,0,23
industry_code,Arts and Recreation Services,119041382,Sans Souci - Ramsgate,10,17,6,0,0,0,33
industry_code,Arts and Recreation Services,119041668,Arncliffe - Bardwell Valley,16,9,3,0,0,0,27
industry_code,Arts and Recreation Services,119041669,Bexley - North,8,6,4,0,0,0,18
industry_code,Arts and Recreation Services,119041670,Bexley - South,9,3,3,0,0,0,15
industry_code,Arts and Recreation Services,119041671,Wolli Creek,8,3,0,0,0,0,11
industry_code,Other Services,119011354,Bass Hill - Georges Hall,34,65,29,0,0,0,128
industry_code,Other Services,119011355,Chullora,9,22,21,0,0,0,52
industry_code,Other Services,119011356,Condell Park,23,62,62,6,7,3,162
industry_code,Other Services,119011358,Padstow,13,51,24,3,0,0,90
industry_code,Other Services,119011360,Revesby,12,36,21,0,3,0,70
industry_code,Other Services,119011361,Yagoona - Birrong,28,59,19,0,0,0,106
industry_code,Other Services,119011571,Bankstown - North,16,37,28,3,0,0,83
industry_code,Other Services,119011572,Bankstown - South,44,77,53,3,0,3,180
industry_code,Other Services,119011655,Greenacre - North,16,29,15,3,0,0,63
industry_code,Other Services,119011656,Greenacre - South,22,32,13,0,0,0,67
industry_code,Other Services,119011657,Panania (North) - Milperra,13,21,7,0,0,0,41
industry_code,Other Services,119011658,Panania (South) - Picnic Point,14,23,14,0,0,0,53
industry_code,Other Services,119021362,Belmore - Belfield,27,48,26,0,0,0,102
industry_code,Other Services,119021366,Punchbowl,37,50,37,0,0,0,126
industry_code,Other Services,119021367,Roselands,13,32,27,0,0,0,72
industry_code,Other Services,119021573,Lakemba,27,41,9,0,0,0,77
industry_code,Other Services,119021574,Wiley Park,13,14,6,0,0,0,33
industry_code,Other Services,119021659,Campsie - North,17,25,10,0,0,0,53
industry_code,Other Services,119021660,Campsie - South,15,25,5,0,0,0,45
industry_code,Other Services,119021661,Canterbury - South,11,26,23,3,0,0,63
industry_code,Other Services,119021662,Earlwood,23,34,22,0,0,0,80
industry_code,Other Services,119021663,Kingsgrove - North,6,20,9,0,0,0,38
industry_code,Other Services,119031370,Narwee - Beverly Hills,12,24,14,0,0,0,50
industry_code,Other Services,119031371,Oatley - Hurstville Grove,4,22,16,0,0,0,43
industry_code,Other Services,119031372,Peakhurst - Lugarno,29,56,52,3,0,0,141
industry_code,Other Services,119031373,Riverwood,8,24,11,0,0,0,43
industry_code,Other Services,119031374,South Hurstville - Blakehurst,22,40,23,0,0,0,87
industry_code,Other Services,119031664,Hurstville - Central,20,39,24,0,0,0,84
industry_code,Other Services,119031665,Hurstville - North,9,17,7,0,0,0,33
industry_code,Other Services,119031666,Mortdale - Oatley,16,24,20,0,0,0,61
industry_code,Other Services,119031667,Penshurst,7,21,12,0,0,0,40
industry_code,Other Services,119041377,Kingsgrove (South) - Bardwell Park,28,26,14,0,0,0,68
industry_code,Other Services,119041378,Kogarah,18,33,20,3,3,0,74
industry_code,Other Services,119041379,Kogarah Bay - Carlton - Allawah,18,34,24,0,0,0,77
industry_code,Other Services,119041380,Monterey - Brighton-le-Sands - Kyeemagh,14,57,22,0,0,0,93
industry_code,Other Services,119041381,Rockdale - Banksia,24,58,29,3,0,0,112
industry_code,Other Services,119041382,Sans Souci - Ramsgate,17,37,30,0,0,0,86
industry_code,Other Services,119041668,Arncliffe - Bardwell Valley,22,45,26,3,0,0,95
industry_code,Other Services,119041669,Bexley - North,15,26,20,0,0,0,61
industry_code,Other Services,119041670,Bexley - South,19,34,23,0,0,0,76
industry_code,Other Services,119041671,Wolli Creek,6,22,9,0,0,0,37
